Lambda11(-),Lambda22(-),Lambda33(-),Energy,Sigma11(KPa),Sigma22(KPa)
1.027642,1.017132,0.9567111521167144,0.2804108366229808,1.298154236391765,1.0900819830647581
1.029134,1.0176299999999998,0.9548566388162488,0.28288353494500007,1.3606870152879296,1.1324874260639675
1.030171,1.017952,0.9535937148927656,0.28463842089643143,1.4037563745932662,1.1610454987094911
1.0312089999999998,1.018608,0.9520203297348258,0.2868376623663875,1.4523710524221443,1.2016495116388182
1.031918,1.019914,0.9501480004689667,0.2894294457619024,1.4996765597198696,1.2603544411598442
1.032382,1.020959,0.9487488757295678,0.2914251541881978,1.5337259882170446,1.305643463081017
1.032768,1.022479,0.9469844112134786,0.29399367546856653,1.5726720373123193,1.3668389728061925
1.03362,1.0231009999999998,0.945628573912734,0.29614978375407,1.6138607670135947,1.4031099237476248
1.033736,1.024022,0.9446720629017366,0.29761031349587563,1.6331141314843043,1.4382873963082572
1.033799,1.0243939999999998,0.9442714655735992,0.29823511835961797,1.6414721231719032,1.4527594171361162
1.034061,1.025583,0.9429377606793884,0.3003673481331694,1.6703683655677395,1.50000392958888
1.033628,1.0268849999999998,0.9421367062682277,0.30159516175678786,1.6757680517545959,1.5401490484300426
1.034161,1.0272599999999998,0.9413073864146646,0.30303201216037956,1.7012493362364092,1.562321690380709
1.0347989999999998,1.028145,0.9399172752641566,0.3054564225308396,1.7388151195386836,1.604647755032353
1.03496,1.0291769999999998,0.9388287114368142,0.30735859812025834,1.7613768384587836,1.6446270829479985
1.035886,1.0302779999999998,0.9369870965065192,0.3107446004587485,1.8128685788963423,1.6994101807464475
1.036311,1.031492,0.9355005085621882,0.31352661696848144,1.8479146577358279,1.7502500228963882
1.037083,1.031974,0.9343675108669932,0.31574070950177674,1.8837848440154161,1.780104239658293
1.0376949999999998,1.032927,0.9329548916438222,0.3185267248162612,1.9213996795359947,1.8244771019559973
1.038439,1.0353659999999998,0.9300902900804192,0.3243489341494924,1.9876213900493163,1.9249395674700125
1.039637,1.0366909999999998,0.9278311402595854,0.32918287853583666,2.052469519652477,1.9922122438200534
1.040652,1.037631,0.9260864686643964,0.3330395037181798,2.1044868938383186,2.042562162006927
1.041105,1.038949,0.9245092023359668,0.3365913912326715,2.142019173829203,2.097738381546259
1.042193,1.040568,0.9221071339612442,0.34218863495731244,2.2074772747442157,2.1740009640646996
1.042684,1.0416249999999998,0.920737636269533,0.34546728061810594,2.2421881776383286,2.2203337175485958
1.0438759999999998,1.043121,0.918367272629369,0.35130682353952775,2.3094489964895377,2.2938202966086543
1.0445179999999998,1.044995,0.91615690463422,0.3569308361108685,2.3625658388410145,2.3724685581182463
1.045442,1.0467209999999998,0.9138378016004698,0.36302635429747876,2.4236131161895216,2.4502478955674505
1.046598,1.048042,0.9116778687102616,0.36887205068491985,2.4867528416419376,2.516911642386903
1.046798,1.0494089999999998,0.9103163253031662,0.3726654667645504,2.5155975743723005,2.570231794757639
1.047627,1.050126,0.9089749313250872,0.3764423073956217,2.557251560306315,2.609639075346057
1.0490609999999998,1.051518,0.9065307635311336,0.38349699519725344,2.6317271844560457,2.683410483719979
1.049901,1.052921,0.9045984995708038,0.38924579816885896,2.6845947497913594,2.748295424224861
1.050571,1.054857,0.9023624245202418,0.3960998477076607,2.7395633000253294,2.830260010746038
1.05222,1.0565589999999998,0.8994969474433137,0.4050995114403927,2.8268990172434716,2.9191035782992056
1.053338,1.05862,0.8967928837255179,0.41392066740940603,2.9003432730555927,3.0130424234007984
1.054426,1.0593789999999998,0.8952256850511724,0.419117461126209,2.952373821716261,3.05830442859134
1.055321,1.06209,0.8921833206952208,0.42961745846728683,3.0277916427299045,3.1732463950904153
1.0568419999999998,1.063491,0.8897256616997947,0.4382677042804032,3.105989291045952,3.2494191489941953
1.058056,1.064179,0.8881302472233149,0.4439814646526198,3.1617789129130838,3.294198250342422
1.0599919999999998,1.065963,0.8850244768724155,0.45545190352796294,3.2616395137374035,3.391425620452006
1.061165,1.0683109999999998,0.882103169267846,0.46668308261844765,3.342037139638758,3.498123959810518
1.062268,1.0702999999999998,0.8795496815117007,0.47678527612805377,3.414314929790395,3.5905214856098695
1.0636679999999998,1.0716089999999998,0.8773190379550134,0.4857624601173147,3.487214270809063,3.662099408536613
1.0649,1.0731689999999998,0.8750302239048838,0.49522447640355066,3.5578743543019717,3.7407221148634795
1.065748,1.074815,0.8729949971544059,0.5038707658034762,3.6155454607984288,3.816777849766308
1.067397,1.077149,0.8697576144667077,0.5179411967752668,3.714350714699287,3.932081420695769
1.068493,1.0791,0.8672945675868692,0.528989142360409,3.7864642760355194,4.02439098232487
1.069095,1.079146,0.8667692512743804,0.5313002994663407,3.810030391727736,4.035707358936383
1.07029,1.080015,0.8651048463708259,0.5388592572992433,3.869121185567365,4.088176659846172
1.0722079999999998,1.082027,0.8619515575975689,0.5535901337431579,3.9740011004864284,4.196549000588271
1.073208,1.0833,0.8601364566027582,0.5622947400721078,4.032401682657417,4.261974277343027
1.075737,1.085162,0.8566419068622042,0.5793511839948055,4.159176801700133,4.375117898859675
1.0767909999999998,1.0875439999999998,0.8539289676492144,0.5931769079547686,4.237813777578958,4.4856098345089
1.078557,1.088288,0.8519479411805513,0.603274664196556,4.318231063691407,4.5434297102235615
