Lambda11(-),Lambda22(-),Sigma11(KPa),Sigma22(KPa),Energy_exp,Lambda33(-),I1,I41,I42
1.145967,1.103455,7.9719999999999995,2.6689999999999996,632.9863428169998,0.7908120195195104,3.1562369523305267,1.3132403650889999,1.3132403650889999
1.146682,1.104031,8.056,2.8089999999999997,645.3252360879998,0.7899065893101928,3.1577164779206615,1.314879609124,1.314879609124
1.148669,1.104851,8.138,2.8440000000000003,657.8153006539998,0.7879549466781648,3.1610092017565896,1.319440471561,1.319440471561
1.1506589999999999,1.1056219999999999,8.220999999999998,2.8469999999999995,670.4225741269997,0.786043696758771,3.164280834379194,1.3240161342809997,1.3240161342809997
1.152704,1.1060269999999999,8.232999999999999,2.776,682.9831171109997,0.7843618656178788,3.167245772580559,1.3287265116159999,1.3287265116159999
1.15461,1.10721,8.286,2.8840000000000003,695.7434092109997,0.7822303925122887,3.170922623169929,1.3331242520999997,1.3331242520999997
1.156041,1.109104,8.34,2.9610000000000003,708.6688480949997,0.779927962838213,3.174830103713965,1.3364307936810003,1.3364307936810003
1.157468,1.10936,8.424,3.0279999999999996,721.7785006069997,0.7787866609936076,3.176920443965572,1.3397321710239998,1.3397321710239998
1.15826,1.110254,8.621,3.0309999999999997,735.1290399409997,0.777627472213154,3.17893465765662,1.3415662276000002,1.3415662276000002
1.159994,1.110782,8.818,3.1719999999999993,748.8812675369998,0.7760959616897942,3.1817476733112064,1.345586080036,1.345586080036
1.160592,1.111217,9.058,3.312,763.0742605769998,0.775392418845815,3.1830104147565637,1.3469737904640002,1.3469737904640002
1.162618,1.111638,9.256,3.379,777.5916775869998,0.7737480602254168,3.186105717670595,1.3516806139239999,1.3516806139239999
1.164655,1.112133,9.424,3.446,792.3997966249998,0.7720509769535102,3.1893237897288693,1.356421269025,1.356421269025
1.167167,1.113125,9.591,3.481,807.4688834469998,0.769702794280004,3.193768463036446,1.362278805889,1.362278805889
1.167919,1.1146099999999999,9.892999999999999,3.6229999999999993,823.0613381439998,0.7681823795705138,3.1964944109436164,1.3640347905609997,1.3640347905609997
1.17018,1.115486,10.196,3.796,839.2268782799998,0.7660960177789449,3.200533357052757,1.3693212324,1.3693212324
1.17266,1.116477,10.355,3.863,855.6827232309998,0.7637972805801981,3.205038652950706,1.3751314756000002,1.3751314756000002
1.174048,1.118223,10.597000000000001,3.995,872.5914107719998,0.7617031054594198,3.209003004899524,1.378388706304,1.378388706304
1.17659,1.118801,10.87,4.127,889.9982357989998,0.7596647962917658,3.21317030842601,1.3843640281,1.3843640281
1.1781139999999999,1.119202,11.144,4.301,907.9408260169997,0.7584102702786987,3.215751851864209,1.3879525969959998,1.3879525969959998
1.179645,1.119657,11.376,4.4,926.2869583369998,0.7571181704012908,3.218422047625798,1.391562326025,1.391562326025
1.1811369999999999,1.1206099999999999,11.649999999999999,4.5,945.0899493869997,0.7555187241624766,3.2216599274290956,1.3950846127689998,1.3950846127689998
1.182482,1.120676,11.924,4.503,964.2362687829997,0.7546149242577949,3.2236220612125974,1.398263680324,1.398263680324
1.184923,1.121475,12.086,4.667,983.7911719859997,0.7525238588650333,3.2280408497151205,1.404042515929,1.404042515929
1.186385,1.12315,12.217,4.702999999999999,1003.5674119809996,0.7504756255131363,3.2321889552143332,1.407509368225,1.407509368225
1.188779,1.125295,12.307,4.836,1023.6396417539996,0.7475366435422832,3.2382953813044626,1.4131955108410001,1.4131955108410001
1.191145,1.126635,12.437999999999999,4.968,1044.0522259439997,0.7451644525257077,3.2434028955579377,1.4188264110249997,1.4188264110249997
1.192237,1.127704,12.6,5.101,1064.8268302479996,0.7437762105439079,3.2463484271560556,1.421429064169,1.421429064169
1.193095,1.127788,12.795,5.169,1085.9220169449995,0.7431859746145374,3.24770684483276,1.423475679025,1.423475679025
1.194097,1.128711,13.116999999999999,5.302,1107.5694130159995,0.7419551184867745,3.250353564778724,1.425867645409,1.425867645409
1.195959,1.129603,13.355999999999998,5.37,1129.6086095299995,0.7402149828840464,3.254239088176029,1.430317929681,1.430317929681
1.197735,1.130608,13.636000000000001,5.471,1152.1264803579995,0.7384603898916041,3.25816732732786,1.4345691302249999,1.4345691302249999
1.200405,1.131044,13.873999999999999,5.54,1175.0468830879995,0.736533837961373,3.26271478842311,1.440972164025,1.440972164025
1.203648,1.13158,14.156,5.576999999999999,1198.3965458359994,0.7342014510615572,3.2682935750448965,1.448768507904,1.448768507904
1.205682,1.132205,14.364,5.71,1222.1798526339994,0.7325582341283398,3.272198813538231,1.4536690851239997,1.4536690851239997
1.207329,1.132991,14.721,5.92,1246.6602495629995,0.7310513904640863,3.2757480558214747,1.4576433142410001,1.4576433142410001
1.208274,1.13408,15.080000000000002,6.097,1271.7955072429995,0.7297781869256025,3.27863970758842,1.4599260590760001,1.4599260590760001
1.210534,1.1349799999999999,15.437999999999999,6.263,1297.5921108749994,0.7278381228732607,3.2833204986636715,1.465392565156,1.465392565156
1.213041,1.135556,15.871,6.441000000000001,1324.1584007819995,0.7259654689530806,3.2879817589292664,1.4714684676810001,1.4714684676810001
1.215216,1.136527,16.262,6.6499999999999995,1351.4781479239996,0.7240470084201416,3.2926876187871565,1.4767499266560002,1.4767499266560002
1.21719,1.137003,16.695,6.763,1379.4886862629996,0.7225701453507402,3.2964349330611897,1.4815514961,1.4815514961
1.21903,1.138045,17.204,6.942,1408.3611867729996,0.7208189098414046,3.300760463709951,1.4860341409000002,1.4860341409000002
1.220027,1.138546,17.821,7.152,1438.2461689319996,0.7199129339210957,3.3030275072718798,1.4884658807289999,1.4884658807289999
1.222375,1.139307,18.406000000000002,7.428000000000001,1469.2079755779996,0.7180501464811843,3.3078170937356504,1.494200640625,1.494200640625
1.22521,1.139318,18.836000000000002,7.672,1501.0268788339995,0.7163817414516185,3.3123878487092533,1.5011395440999997,1.5011395440999997
1.226473,1.1401459999999999,19.468000000000004,7.9799999999999995,1534.0022202779994,0.7151243073290926,3.3155716959779142,1.504236019729,1.504236019729
1.227516,1.140142,20.251,8.290000000000001,1568.3124239739993,0.7145191848216464,3.3172569758981902,1.506795530256,1.506795530256
1.229058,1.141351,21.11,8.598999999999998,1604.0723156029994,0.7128668153379356,3.3214447689750504,1.510583567364,1.510583567364
1.2314559999999999,1.141954,22.004,8.940999999999999,1641.3794841409995,0.7111029672317486,3.326210248057796,1.5164838799359996,1.5164838799359996
1.233769,1.143263,23.048000000000002,9.252,1680.3928613289995,0.708957167780493,3.3318564982773378,1.5221859453609998,1.5221859453609998
1.2354209999999999,1.143507,24.107,9.551,1721.0967907329996,0.707858079053059,3.3349363663706866,1.5262650472409998,1.5262650472409998
1.236611,1.14432,25.232,9.927999999999999,1763.6597684449996,0.7066744770726913,3.3380638442669617,1.5292067653209998,1.5292067653209998
1.2408,1.145302,26.478,10.381,1808.4030509069996,0.703684842072647,3.346473668166806,1.5395846399999997,1.5395846399999997
1.242713,1.14608,27.728,10.889,1855.3406620909996,0.7021246569261229,3.3508140006326252,1.5443356003689999,1.5443356003689999
1.244663,1.146195,29.216,11.43,1904.8057451489994,0.7009543106717474,3.354285907243305,1.5491859835690003,1.5491859835690003
1.246623,1.146815,30.814999999999998,11.970999999999998,1956.9489552589994,0.6994738774180577,3.3585172535442522,1.5540689041290001,1.5540689041290001
1.249794,1.1472769999999999,31.525,12.205,2010.3512268939994,0.697418201298216,3.3646217046670386,1.5619850424360002,1.5619850424360002
1.251649,1.14761,32.217999999999996,12.437,2064.9496799459994,0.6961825275108274,3.368304042912364,1.566625219201,1.566625219201
1.255184,1.148463,33.025,12.666,2120.9485639039995,0.6937062339726257,3.3756824752774834,1.5754868738560002,1.5754868738560002
1.255964,1.149605,33.873,12.936,2178.3631227559995,0.692586727616481,3.3787136005915057,1.577445569296,1.577445569296
1.257367,1.150552,34.71,13.209999999999999,2237.2051232459994,0.6912445024711653,3.3825606395896086,1.5809717726889998,1.5809717726889998
1.2603739999999999,1.151191,35.534,13.491,2297.521970742999,0.6892125527763266,3.3887972812614606,1.5885426198759998,1.5885426198759998
1.261931,1.1522379999999999,36.416999999999994,13.779,2359.354399371999,0.6877366945832184,3.3931040184812504,1.5924698487609998,1.5924698487609998
